Model,Training_Rate,Activation,MSE,MAE
cnn,1e-05,sigmoid,6252.6279296875,68.509765625
cnn,1e-05,sigmoid,6127.669921875,67.59648895263672
cnn,1e-05,sigmoid,6252.6279296875,68.509765625
cnn,1e-05,sigmoid,6188.9560546875,68.03482055664062
cnn,1e-05,sigmoid,6252.6279296875,68.509765625
cnn,1e-05,sigmoid,6238.048828125,68.4085922241211
cnn,1e-05,sigmoid,6252.6279296875,68.509765625
cnn,1e-05,sigmoid,6136.12109375,67.64735412597656
cnn,1e-05,sigmoid,6252.6279296875,68.509765625
cnn,1e-05,sigmoid,6232.6455078125,68.36775207519531
cnn,1e-05,sigmoid,6216.23779296875,68.23963165283203
cnn,1e-05,sigmoid,6141.72412109375,67.69497680664062
cnn,1e-05,sigmoid,6223.861328125,68.28784942626953
cnn,1e-05,sigmoid,6062.68017578125,67.09899139404297
cnn,1e-05,sigmoid,6130.9638671875,67.61923217773438
cnn,1e-05,sigmoid,6252.6279296875,68.509765625
cnn,1e-05,sigmoid,6093.3671875,67.33740234375
cnn,1e-05,sigmoid,6252.5390625,68.5088882446289
cnn,1e-05,sigmoid,6207.537109375,68.18515014648438
cnn,1e-05,sigmoid,6095.89990234375,67.3528823852539
cnn,1e-05,sigmoid,6155.06787109375,67.8019027709961
cnn,1e-05,sigmoid,6252.6279296875,68.509765625
cnn,1e-05,sigmoid,6210.646484375,68.21427917480469
cnn,1e-05,sigmoid,6162.8037109375,67.82471466064453
cnn,1e-05,sigmoid,6252.6279296875,68.509765625
cnn,1e-05,sigmoid,6134.330078125,67.64801025390625
cnn,1e-05,sigmoid,6214.83447265625,68.23169708251953
cnn,1e-05,sigmoid,6024.13134765625,66.81468200683594
cnn,1e-05,sigmoid,6165.984375,67.88789367675781
cnn,1e-05,sigmoid,6121.06982421875,67.55586242675781
cnn,1e-05,sigmoid,6165.67529296875,67.8615951538086
cnn,1e-05,sigmoid,6252.625,68.50975036621094
cnn,1e-05,sigmoid,6252.6279296875,68.509765625
cnn,1e-05,sigmoid,6031.21826171875,66.88452911376953
cnn,1e-05,sigmoid,6194.58740234375,68.08882141113281
cnn,1e-05,sigmoid,6252.6279296875,68.509765625
cnn,1e-05,sigmoid,6252.6279296875,68.509765625
cnn,1e-05,sigmoid,6252.6279296875,68.509765625
cnn,1e-05,sigmoid,6243.70166015625,68.47466278076172
cnn,1e-05,sigmoid,5993.0888671875,66.6027603149414
cnn,1e-05,sigmoid,6252.6279296875,68.509765625
cnn,1e-05,sigmoid,6197.43603515625,68.09993743896484
cnn,1e-05,sigmoid,6173.97607421875,67.93257141113281
cnn,1e-05,sigmoid,6252.6279296875,68.509765625
cnn,1e-05,sigmoid,6221.4140625,68.2764663696289
cnn,1e-05,sigmoid,6252.6279296875,68.509765625
cnn,1e-05,sigmoid,6252.6279296875,68.509765625
cnn,1e-05,sigmoid,6252.36083984375,68.50751495361328
cnn,1e-05,sigmoid,6252.6279296875,68.509765625
cnn,1e-05,sigmoid,6252.6279296875,68.509765625
cnn,1e-05,sigmoid,6252.6279296875,68.509765625
cnn,1e-05,sigmoid,6113.72119140625,67.48184967041016
cnn,1e-05,sigmoid,6252.6279296875,68.509765625
cnn,1e-05,sigmoid,6252.6279296875,68.509765625
cnn,1e-05,sigmoid,6190.72119140625,68.07604217529297
cnn,1e-05,sigmoid,6252.6279296875,68.509765625
cnn,1e-05,sigmoid,6179.181640625,67.96891784667969
cnn,1e-05,sigmoid,6252.6279296875,68.509765625
cnn,1e-05,sigmoid,6252.6279296875,68.509765625
cnn,1e-05,sigmoid,6252.6279296875,68.509765625
cnn,1e-05,sigmoid,6252.6279296875,68.509765625
cnn,1e-05,sigmoid,6235.86376953125,68.3892593383789
cnn,1e-05,sigmoid,6252.6279296875,68.509765625
cnn,1e-05,sigmoid,6234.849609375,68.39755249023438
cnn,1e-05,sigmoid,6252.6279296875,68.509765625
cnn,1e-05,sigmoid,6252.6279296875,68.509765625
cnn,1e-05,sigmoid,6252.6279296875,68.509765625
cnn,1e-05,sigmoid,6202.46875,68.15263366699219
cnn,1e-05,sigmoid,6252.6279296875,68.509765625
cnn,1e-05,sigmoid,6252.6279296875,68.509765625
cnn,1e-05,sigmoid,6213.14306640625,68.2205581665039
cnn,1e-05,sigmoid,6233.32861328125,68.37240600585938
cnn,1e-05,sigmoid,6185.11376953125,68.01102447509766
cnn,1e-05,sigmoid,6252.6279296875,68.509765625
cnn,1e-05,sigmoid,6252.6279296875,68.509765625
cnn,1e-05,sigmoid,6219.59521484375,68.27757263183594
cnn,1e-05,sigmoid,6252.6279296875,68.509765625
cnn,1e-05,sigmoid,6227.13818359375,68.32096862792969
cnn,1e-05,sigmoid,6252.6279296875,68.509765625
cnn,1e-05,sigmoid,6252.6279296875,68.509765625
cnn,1e-05,sigmoid,6252.6279296875,68.509765625
cnn,1e-05,sigmoid,6166.3798828125,67.8847427368164
cnn,1e-05,sigmoid,6189.38818359375,68.04200744628906
cnn,1e-05,sigmoid,6178.4677734375,67.97177124023438
cnn,1e-05,sigmoid,6252.6279296875,68.509765625
cnn,1e-05,sigmoid,6218.201171875,68.25142669677734
cnn,1e-05,sigmoid,6062.37939453125,67.09439849853516
cnn,1e-05,sigmoid,6252.6279296875,68.509765625
cnn,1e-05,sigmoid,6200.5361328125,68.1235580444336
cnn,1e-05,sigmoid,6104.744140625,67.39210510253906
cnn,1e-05,sigmoid,6252.6279296875,68.509765625
cnn,1e-05,sigmoid,6252.6279296875,68.509765625
cnn,1e-05,tanh,6167.53125,67.91825103759766
cnn,1e-05,tanh,6155.482421875,67.81189727783203
cnn,1e-05,tanh,6138.55419921875,67.70193481445312
cnn,1e-05,tanh,6066.7314453125,67.19232177734375
cnn,1e-05,tanh,6170.5908203125,67.91838836669922
cnn,1e-05,tanh,6169.65185546875,67.93099975585938
cnn,1e-05,tanh,6128.8212890625,67.72721862792969
cnn,1e-05,tanh,6148.748046875,67.73909759521484
cnn,1e-05,tanh,6199.2890625,68.09029388427734
cnn,1e-05,tanh,6177.87548828125,67.95257568359375
cnn,1e-05,tanh,6197.15673828125,68.14617156982422
cnn,1e-05,tanh,6108.6796875,67.49720001220703
cnn,1e-05,tanh,6144.4736328125,67.69861602783203
cnn,1e-05,tanh,6181.3369140625,67.96326446533203
cnn,1e-05,tanh,6125.59716796875,67.55017852783203
cnn,1e-05,tanh,6163.4404296875,67.87876892089844
cnn,1e-05,tanh,6191.73681640625,68.20758819580078
cnn,1e-05,tanh,6127.17333984375,67.52428436279297
cnn,1e-05,tanh,6127.6611328125,67.58180236816406
cnn,1e-05,tanh,6213.5009765625,68.22111511230469
cnn,1e-05,tanh,6217.1376953125,68.20384216308594
cnn,1e-05,tanh,6181.1123046875,68.01900482177734
cnn,1e-05,tanh,6210.69189453125,68.23363494873047
cnn,1e-05,tanh,6089.01416015625,67.24942016601562
cnn,1e-05,tanh,6092.56982421875,67.46272277832031
cnn,1e-05,tanh,6077.52490234375,67.22303771972656
cnn,1e-05,tanh,6069.42333984375,67.16633605957031
cnn,1e-05,tanh,6181.42041015625,67.9086685180664
cnn,1e-05,tanh,6127.4267578125,67.5869140625
cnn,1e-05,tanh,6187.7158203125,67.99586486816406
cnn,1e-05,tanh,6175.64599609375,67.9924087524414
cnn,1e-05,tanh,6189.15234375,68.01344299316406
cnn,1e-05,tanh,6134.39208984375,67.71331787109375
cnn,1e-05,tanh,6166.05712890625,67.94989776611328
cnn,1e-05,tanh,6144.775390625,67.82357025146484
cnn,1e-05,tanh,6229.55810546875,68.28851318359375
cnn,1e-05,tanh,6218.30419921875,68.23661804199219
cnn,1e-05,tanh,6135.501953125,67.65479278564453
cnn,1e-05,tanh,6165.72265625,67.78485870361328
cnn,1e-05,tanh,6221.4736328125,68.26172637939453
cnn,1e-05,tanh,6123.86669921875,67.43217468261719
cnn,1e-05,tanh,6228.17333984375,68.32238006591797
cnn,1e-05,tanh,6154.6396484375,67.81888580322266
cnn,1e-05,tanh,6165.365234375,67.87191772460938
cnn,1e-05,tanh,6120.09423828125,67.48875427246094
cnn,1e-05,tanh,6087.07080078125,67.25904846191406
cnn,1e-05,tanh,6082.31298828125,67.53744506835938
cnn,1e-05,tanh,6163.51513671875,67.83609008789062
cnn,1e-05,tanh,6209.70849609375,68.2073974609375
cnn,1e-05,tanh,6109.125,67.4944076538086
cnn,1e-05,tanh,6199.4755859375,68.12598419189453
cnn,1e-05,tanh,6124.275390625,67.49794006347656
cnn,1e-05,tanh,6182.76025390625,67.9962158203125
cnn,1e-05,tanh,6131.017578125,67.62580108642578
cnn,1e-05,tanh,6125.90771484375,67.4936752319336
cnn,1e-05,tanh,6127.87060546875,67.59074401855469
cnn,1e-05,tanh,6163.60546875,67.84879302978516
cnn,1e-05,tanh,6134.84130859375,67.60967254638672
cnn,1e-05,tanh,6109.44189453125,67.38245391845703
cnn,1e-05,tanh,6186.47216796875,68.08040618896484
cnn,1e-05,tanh,6116.9072265625,67.51618957519531
cnn,1e-05,tanh,6120.72509765625,67.51966094970703
cnn,1e-05,tanh,6129.17919921875,67.5621566772461
cnn,1e-05,tanh,6100.7392578125,67.42657470703125
cnn,1e-05,tanh,6087.00927734375,67.27250671386719
cnn,1e-05,tanh,6065.10546875,66.95318603515625
cnn,1e-05,tanh,6161.95849609375,67.86830139160156
cnn,1e-05,tanh,6107.91064453125,67.48877716064453
cnn,1e-05,tanh,6158.345703125,67.83656311035156
cnn,1e-05,tanh,6223.64111328125,68.36331939697266
cnn,1e-05,tanh,6154.0146484375,67.76026153564453
cnn,1e-05,tanh,6166.98095703125,67.877685546875
cnn,1e-05,tanh,6113.35107421875,67.51274108886719
cnn,1e-05,tanh,6033.40869140625,66.97514343261719
cnn,1e-05,tanh,6114.31982421875,67.53587341308594
cnn,1e-05,tanh,6166.69091796875,67.87284851074219
cnn,1e-05,tanh,6112.15185546875,67.43923950195312
cnn,1e-05,tanh,6196.11865234375,68.08397674560547
cnn,1e-05,tanh,6168.0107421875,67.9024887084961
cnn,1e-05,tanh,6159.9853515625,68.01343536376953
cnn,1e-05,tanh,6111.63916015625,67.4654541015625
cnn,1e-05,tanh,6155.189453125,67.76183319091797
cnn,1e-05,tanh,6156.3173828125,67.866943359375
cnn,1e-05,tanh,6125.95458984375,67.61979675292969
cnn,1e-05,tanh,6154.357421875,67.77082061767578
cnn,1e-05,tanh,6208.974609375,68.15534210205078
cnn,1e-05,tanh,6216.8310546875,68.31396484375
cnn,1e-05,tanh,6164.45556640625,67.8575668334961
cnn,1e-05,tanh,6162.05712890625,67.90953826904297
cnn,1e-05,tanh,6094.64599609375,67.22419738769531
cnn,1e-05,tanh,6103.6982421875,67.34669494628906
cnn,1e-05,tanh,6128.27197265625,67.60111236572266
cnn,1e-05,tanh,6158.302734375,67.82935333251953
cnn,1e-05,tanh,6209.7451171875,68.16845703125
cnn,1e-05,tanh,6141.72607421875,67.66535186767578
cnn,1e-05,tanh,6180.16015625,68.09851837158203
cnn,1e-05,tanh,6139.7509765625,67.73411560058594
cnn,1e-05,tanh,6180.25341796875,68.07239532470703
cnn,1e-05,tanh,6163.1787109375,67.81626892089844
cnn,1e-05,tanh,6172.7900390625,67.8685073852539
cnn,1e-06,sigmoid,6252.6279296875,68.509765625
cnn,1e-06,sigmoid,6186.19873046875,68.00849151611328
cnn,1e-06,sigmoid,6219.76708984375,68.2499008178711
cnn,1e-06,sigmoid,6252.6279296875,68.509765625
cnn,1e-06,sigmoid,6252.42138671875,68.5076904296875
cnn,1e-06,sigmoid,6252.6279296875,68.509765625
cnn,1e-06,sigmoid,6247.37939453125,68.48897552490234
cnn,1e-06,sigmoid,6252.56884765625,68.50920867919922
cnn,1e-06,sigmoid,6252.6279296875,68.509765625
cnn,1e-06,sigmoid,6054.22265625,67.05696868896484
cnn,1e-06,sigmoid,6078.578125,67.2318344116211
cnn,1e-06,sigmoid,6252.6279296875,68.509765625
cnn,1e-06,sigmoid,6252.6279296875,68.509765625
cnn,1e-06,sigmoid,6159.09423828125,67.83119201660156
cnn,1e-06,sigmoid,6225.322265625,68.29625701904297
cnn,1e-06,sigmoid,6127.45263671875,67.57984161376953
cnn,1e-06,sigmoid,6163.95458984375,67.86865997314453
cnn,1e-06,sigmoid,6252.13232421875,68.5047836303711
cnn,1e-06,sigmoid,6252.6279296875,68.509765625
cnn,1e-06,sigmoid,6244.45751953125,68.43621063232422
cnn,1e-06,sigmoid,6199.90869140625,68.10596466064453
cnn,1e-06,sigmoid,6206.10888671875,68.16424560546875
cnn,1e-06,sigmoid,6226.24755859375,68.32394409179688
cnn,1e-06,sigmoid,6252.6279296875,68.509765625
cnn,1e-06,sigmoid,6252.6279296875,68.509765625
cnn,1e-06,sigmoid,6174.54150390625,67.93148040771484
cnn,1e-06,sigmoid,6154.0380859375,67.77473449707031
cnn,1e-06,sigmoid,6252.6279296875,68.509765625
cnn,1e-06,sigmoid,6187.97412109375,68.02359008789062
cnn,1e-06,sigmoid,6252.6279296875,68.509765625
cnn,1e-06,sigmoid,6251.81103515625,68.50251770019531
cnn,1e-06,sigmoid,6244.90234375,68.4478988647461
cnn,1e-06,sigmoid,6208.4404296875,68.20130920410156
cnn,1e-06,sigmoid,6252.62451171875,68.50975799560547
cnn,1e-06,sigmoid,6124.50634765625,67.56183624267578
cnn,1e-06,sigmoid,6252.5830078125,68.50935363769531
cnn,1e-06,sigmoid,6158.1201171875,67.80767059326172
cnn,1e-06,sigmoid,6252.6279296875,68.509765625
cnn,1e-06,sigmoid,6101.72314453125,67.39559173583984
cnn,1e-06,sigmoid,6251.603515625,68.50731658935547
cnn,1e-06,sigmoid,6252.6279296875,68.509765625
cnn,1e-06,sigmoid,6220.2060546875,68.30962371826172
cnn,1e-06,sigmoid,6252.6279296875,68.509765625
cnn,1e-06,sigmoid,6221.060546875,68.27754974365234
cnn,1e-06,sigmoid,6252.6279296875,68.509765625
cnn,1e-06,sigmoid,6219.84423828125,68.27200317382812
cnn,1e-06,sigmoid,6252.6279296875,68.509765625
cnn,1e-06,sigmoid,6252.6279296875,68.509765625
cnn,1e-06,sigmoid,6252.6279296875,68.509765625
cnn,1e-06,sigmoid,6252.6279296875,68.509765625
cnn,1e-06,sigmoid,6240.5849609375,68.43738555908203
cnn,1e-06,sigmoid,6252.6279296875,68.509765625
cnn,1e-06,sigmoid,6194.9326171875,68.07027435302734
cnn,1e-06,sigmoid,6222.326171875,68.28543090820312
cnn,1e-06,sigmoid,6219.37109375,68.28204345703125
cnn,1e-06,sigmoid,6252.6279296875,68.509765625
cnn,1e-06,sigmoid,6224.296875,68.29299926757812
cnn,1e-06,sigmoid,6236.36474609375,68.37008666992188
cnn,1e-06,sigmoid,6252.6279296875,68.509765625
cnn,1e-06,sigmoid,6180.2568359375,67.9933853149414
cnn,1e-06,sigmoid,6252.6279296875,68.509765625
cnn,1e-06,sigmoid,6250.3876953125,68.49982452392578
cnn,1e-06,sigmoid,6175.89794921875,67.92301940917969
cnn,1e-06,sigmoid,6252.6279296875,68.509765625
cnn,1e-06,sigmoid,6252.6279296875,68.509765625
cnn,1e-06,sigmoid,6252.6279296875,68.509765625
cnn,1e-06,sigmoid,6166.71875,67.88846588134766
cnn,1e-06,sigmoid,6252.6279296875,68.509765625
cnn,1e-06,sigmoid,6223.17041015625,68.29322814941406
cnn,1e-06,sigmoid,6108.62646484375,67.45957946777344
cnn,1e-06,sigmoid,6252.6279296875,68.509765625
cnn,1e-06,sigmoid,6252.6279296875,68.509765625
cnn,1e-06,sigmoid,6070.0205078125,67.14137268066406
cnn,1e-06,sigmoid,6246.74853515625,68.4608383178711
cnn,1e-06,sigmoid,6252.6279296875,68.509765625
cnn,1e-06,sigmoid,6252.6279296875,68.509765625
cnn,1e-06,sigmoid,6252.6279296875,68.509765625
cnn,1e-06,sigmoid,6117.82861328125,67.53263854980469
cnn,1e-06,sigmoid,6252.6279296875,68.509765625
cnn,1e-06,sigmoid,6252.6279296875,68.509765625
cnn,1e-06,sigmoid,6175.26611328125,67.94155883789062
cnn,1e-06,sigmoid,6163.6220703125,67.84671020507812
cnn,1e-06,sigmoid,6180.859375,67.98029327392578
cnn,1e-06,sigmoid,6167.11767578125,67.86965942382812
cnn,1e-06,sigmoid,6252.6279296875,68.509765625
cnn,1e-06,sigmoid,6252.6279296875,68.509765625
cnn,1e-06,sigmoid,6252.6279296875,68.509765625
cnn,1e-06,sigmoid,6159.13671875,67.8037338256836
cnn,1e-06,sigmoid,6172.0927734375,67.92801666259766
cnn,1e-06,sigmoid,6210.43017578125,68.2086410522461
cnn,1e-06,sigmoid,6252.6279296875,68.509765625
cnn,1e-06,sigmoid,6209.72265625,68.20256042480469
cnn,1e-06,sigmoid,6252.6279296875,68.509765625
cnn,1e-06,sigmoid,6252.6279296875,68.509765625
cnn,1e-06,sigmoid,6252.6279296875,68.509765625
cnn,1e-06,sigmoid,6252.6279296875,68.509765625
cnn,1e-06,sigmoid,6252.6279296875,68.509765625
cnn,1e-06,sigmoid,6212.76318359375,68.23057556152344
cnn,1e-06,sigmoid,6252.6279296875,68.509765625
cnn,1e-06,sigmoid,6121.98291015625,67.52953338623047
cnn,1e-06,tanh,6209.47412109375,68.16101837158203
cnn,1e-06,tanh,6206.6259765625,68.17361450195312
cnn,1e-06,tanh,6180.71484375,67.98877716064453
cnn,1e-06,tanh,6217.50830078125,68.25192260742188
cnn,1e-06,tanh,6189.99658203125,67.99500274658203
cnn,1e-06,tanh,6228.13525390625,68.32438659667969
cnn,1e-06,tanh,6226.1513671875,68.29496765136719
cnn,1e-06,tanh,6209.6474609375,68.27079772949219
cnn,1e-06,tanh,6142.99609375,67.77558898925781
cnn,1e-06,tanh,6243.15478515625,68.47968292236328
cnn,1e-06,tanh,6199.8564453125,68.1385726928711
cnn,1e-06,tanh,6180.5400390625,68.00787353515625
cnn,1e-06,tanh,6193.57373046875,68.0864486694336
cnn,1e-06,tanh,6226.59814453125,68.35563659667969
cnn,1e-06,tanh,6233.9833984375,68.3731918334961
cnn,1e-06,tanh,6200.34521484375,68.20779418945312
cnn,1e-06,tanh,6209.349609375,68.20966339111328
cnn,1e-06,tanh,6204.94287109375,68.18846130371094
cnn,1e-06,tanh,6212.248046875,68.1600112915039
cnn,1e-06,tanh,6218.2197265625,68.27141571044922
cnn,1e-06,tanh,6217.35400390625,68.23573303222656
cnn,1e-06,tanh,6200.02783203125,68.09188079833984
cnn,1e-06,tanh,6186.1376953125,68.02691650390625
cnn,1e-06,tanh,6205.25146484375,68.10725402832031
cnn,1e-06,tanh,6198.0146484375,68.09811401367188
cnn,1e-06,tanh,6181.74365234375,67.9603271484375
cnn,1e-06,tanh,6168.17578125,67.8697509765625
cnn,1e-06,tanh,6227.68408203125,68.28284454345703
cnn,1e-06,tanh,6191.908203125,68.04313659667969
cnn,1e-06,tanh,6188.58544921875,68.14547729492188
cnn,1e-06,tanh,6187.43017578125,68.20442199707031
cnn,1e-06,tanh,6218.177734375,68.2959976196289
cnn,1e-06,tanh,6220.52099609375,68.24856567382812
cnn,1e-06,tanh,6204.30126953125,68.21324920654297
cnn,1e-06,tanh,6217.68359375,68.25346374511719
cnn,1e-06,tanh,6201.27392578125,68.15237426757812
cnn,1e-06,tanh,6148.1611328125,68.00010681152344
cnn,1e-06,tanh,6189.3115234375,68.03287506103516
cnn,1e-06,tanh,6237.23779296875,68.36431884765625
cnn,1e-06,tanh,6221.2001953125,68.22853088378906
cnn,1e-06,tanh,6224.96435546875,68.30241394042969
cnn,1e-06,tanh,6238.7412109375,68.38985443115234
cnn,1e-06,tanh,6168.21435546875,67.89641571044922
cnn,1e-06,tanh,6217.947265625,68.18585968017578
cnn,1e-06,tanh,6180.7060546875,68.0864028930664
cnn,1e-06,tanh,6209.5849609375,68.2181625366211
cnn,1e-06,tanh,6225.5224609375,68.35809326171875
cnn,1e-06,tanh,6210.8486328125,68.1599349975586
cnn,1e-06,tanh,6216.23828125,68.24954223632812
cnn,1e-06,tanh,6216.2470703125,68.13851928710938
cnn,1e-06,tanh,6125.41943359375,67.5517349243164
cnn,1e-06,tanh,6191.92431640625,68.10581970214844
cnn,1e-06,tanh,6200.59375,68.13582611083984
cnn,1e-06,tanh,6185.701171875,68.20333099365234
cnn,1e-06,tanh,6133.1572265625,67.68588256835938
cnn,1e-06,tanh,6194.92626953125,68.02027893066406
cnn,1e-06,tanh,6203.00341796875,68.11249542236328
cnn,1e-06,tanh,6198.69287109375,68.06928253173828
cnn,1e-06,tanh,6217.296875,68.21855926513672
cnn,1e-06,tanh,6204.421875,68.1259765625
cnn,1e-06,tanh,6230.015625,68.282470703125
cnn,1e-06,tanh,6164.09033203125,68.0067367553711
cnn,1e-06,tanh,6221.91162109375,68.2439193725586
cnn,1e-06,tanh,6142.5517578125,67.87799835205078
cnn,1e-06,tanh,6228.39697265625,68.3084716796875
cnn,1e-06,tanh,6199.8984375,68.07260131835938
cnn,1e-06,tanh,6207.2607421875,68.15037536621094
cnn,1e-06,tanh,6230.56787109375,68.38735961914062
cnn,1e-06,tanh,6208.90869140625,68.10419464111328
cnn,1e-06,tanh,6151.9521484375,67.95338439941406
cnn,1e-06,tanh,6196.61865234375,68.01538848876953
cnn,1e-06,tanh,6160.4775390625,67.78547668457031
cnn,1e-06,tanh,6149.138671875,67.90133666992188
cnn,1e-06,tanh,6214.9521484375,68.12178802490234
cnn,1e-06,tanh,6190.41650390625,68.13069152832031
cnn,1e-06,tanh,6210.39306640625,68.16262817382812
cnn,1e-06,tanh,6108.82470703125,67.51972198486328
cnn,1e-06,tanh,6208.6123046875,68.16786193847656
cnn,1e-06,tanh,6224.60107421875,68.28071594238281
cnn,1e-06,tanh,6234.11328125,68.31475830078125
cnn,1e-06,tanh,6217.20556640625,68.22218322753906
cnn,1e-06,tanh,6181.5400390625,67.98670959472656
cnn,1e-06,tanh,6226.22119140625,68.28181457519531
cnn,1e-06,tanh,6220.45361328125,68.2486572265625
cnn,1e-06,tanh,6208.17724609375,68.16287994384766
cnn,1e-06,tanh,6213.47998046875,68.24568939208984
cnn,1e-06,tanh,6187.9521484375,68.00872039794922
cnn,1e-06,tanh,6155.1171875,67.74407958984375
cnn,1e-06,tanh,6201.52490234375,68.11319732666016
cnn,1e-06,tanh,6205.05908203125,68.19234466552734
cnn,1e-06,tanh,6209.9814453125,68.28357696533203
cnn,1e-06,tanh,6198.7568359375,68.1147689819336
cnn,1e-06,tanh,6221.0068359375,68.30130004882812
cnn,1e-06,tanh,6205.07177734375,68.09259796142578
cnn,1e-06,tanh,6080.45751953125,67.35452270507812
cnn,1e-06,tanh,6204.900390625,68.15977478027344
cnn,1e-06,tanh,6199.5166015625,68.13096618652344
cnn,1e-06,tanh,6227.45166015625,68.30567169189453
cnn,1e-06,tanh,6211.27001953125,68.19781494140625
cnn,1e-06,tanh,6223.19189453125,68.2631607055664
cnn_global_pool,0.1,sigmoid,1559.0616455078125,26.622217178344727
cnn_global_pool,0.1,sigmoid,1559.07470703125,26.729679107666016
cnn_global_pool,0.1,sigmoid,6252.6279296875,68.509765625
cnn_global_pool,0.1,sigmoid,6252.6279296875,68.509765625
cnn_global_pool,0.1,sigmoid,1559.09619140625,26.745969772338867
cnn_global_pool,0.1,sigmoid,6252.6279296875,68.509765625
cnn_global_pool,0.1,sigmoid,1559.0604248046875,26.715646743774414
cnn_global_pool,0.1,sigmoid,1559.039794921875,26.664609909057617
cnn_global_pool,0.1,sigmoid,1559.04296875,26.650556564331055
cnn_global_pool,0.1,sigmoid,1559.0589599609375,26.713842391967773
cnn_global_pool,0.1,sigmoid,1559.10009765625,26.592422485351562
cnn_global_pool,0.1,sigmoid,6252.6279296875,68.509765625
cnn_global_pool,0.1,sigmoid,6252.6279296875,68.509765625
cnn_global_pool,0.1,sigmoid,1559.039794921875,26.6735782623291
cnn_global_pool,0.1,sigmoid,6252.6279296875,68.509765625
cnn_global_pool,0.1,sigmoid,6252.6279296875,68.509765625
cnn_global_pool,0.1,sigmoid,1559.0670166015625,26.617191314697266
cnn_global_pool,0.1,sigmoid,1559.0889892578125,26.7407283782959
cnn_global_pool,0.1,sigmoid,6252.6279296875,68.509765625
cnn_global_pool,0.1,sigmoid,1559.0557861328125,26.710058212280273
cnn_global_pool,0.1,sigmoid,1559.0567626953125,26.62770652770996
cnn_global_pool,0.1,sigmoid,1559.0404052734375,26.660036087036133
cnn_global_pool,0.1,sigmoid,6252.6279296875,68.509765625
cnn_global_pool,0.1,sigmoid,6252.6279296875,68.509765625
